rk,school,league,str,ofs,dfs,sos
446,Grinnell College,D3,-2.87,-1.46,1.41,0.03
447,Univ. of District of Columbia,D2,-2.87,-1.41,1.46,0.09
448,Hunter College,D3,-2.87,-1.43,1.44,0.01
449,Virginia Wesleyan College,D3,-2.89,-1.43,1.46,0.03
450,Stonehill College,D2,-2.92,-1.50,1.42,0.05
451,Cornerstone University,NAIA,-2.96,-1.49,1.48,0.02
452,Methodist University,D3,-2.96,-1.46,1.50,0.03
453,Vassar College,D3,-2.98,-1.49,1.48,0.05
454,Chowan University,D2,-2.99,-1.50,1.48,0.04
455,Howard University,D1,-3.00,-1.48,1.52,0.65
456,"University of Arkansas, Fort Smith",D2,-3.00,-1.48,1.52,0.23
457,Tennessee State University,D1,-3.01,-1.50,1.51,0.40
458,Tiffin University,D2,-3.02,-1.52,1.50,0.10
459,Connecticut College,D3,-3.05,-1.56,1.49,0.04
460,Salisbury University,D3,-3.06,-1.54,1.52,0.02
461,Belmont Abbey College,D2,-3.07,-1.53,1.53,0.05
462,Post University,D2,-3.07,-1.55,1.52,0.13
463,Washington & Lee University,D3,-3.08,-1.52,1.56,0.04
464,"Univ. of Hawaii, Hilo",D2,-3.10,-1.55,1.55,0.33
465,Yeshiva University,D3,-3.11,-1.55,1.56,0.01
466,Farmingdale State College,D3,-3.12,-1.55,1.56,0.00
467,Graceland University (Iowa),NAIA,-3.12,-1.55,1.57,0.17
468,"Nebraska, Omaha",D1,-3.15,-1.57,1.59,0.49
469,Milligan (Tenn.),NAIA,-3.17,-1.57,1.60,0.02
470,Brevard College,D2,-3.17,-1.58,1.59,0.08
471,Colby College,D3,-3.18,-1.61,1.57,0.04
472,Univ. of Illinois at Springfield,D2,-3.18,-1.58,1.60,0.03
473,Colorado State University-Pueblo,D2,-3.20,-1.59,1.61,0.13
474,St. Lawrence University,D3,-3.20,-1.62,1.58,0.03
475,Coppin State College,D1,-3.21,-1.59,1.61,0.32
476,Oglethorpe University,D3,-3.22,-1.62,1.60,0.03
477,West Chester Univ. of Pennsylvania,D2,-3.22,-1.60,1.62,0.03
478,Univ. of Maryland Eastern Shore,D1,-3.22,-1.65,1.57,0.18
479,Warner University (Fla.),NAIA,-3.22,-1.60,1.63,0.14
480,Webber International University,NAIA,-3.23,-1.63,1.60,0.05
481,St. Francis College (New York),D1,-3.24,-1.61,1.63,0.27
482,"Univ. of Puerto Rico, Piedras",D2,-3.25,-1.60,1.65,0.06
483,Franklin & Marshall,D3,-3.25,-1.62,1.63,0.04
484,Rhodes College,D3,-3.25,-1.63,1.62,0.03
485,Montana State University-Billings,D2,-3.26,-1.66,1.60,0.18
486,Ashford University,NAIA,-3.26,-1.64,1.62,0.04
487,Cedarville University (Ohio),D2,-3.26,-1.66,1.60,0.02
488,Washington College (Maryland),D3,-3.26,-1.63,1.64,0.01
489,Arizona Christian University,NAIA,-3.28,-1.63,1.65,0.04
490,Wilkes University,D3,-3.31,-1.70,1.61,0.01
491,Fordham University,D1,-3.32,-1.66,1.65,0.24
492,Baker University (Kan.),NAIA,-3.32,-1.66,1.66,0.04
493,Augustana College (South Dakota),D2,-3.34,-1.67,1.68,0.07
494,St. Olaf College,D3,-3.35,-1.66,1.68,0.03
495,St. Thomas University (Fla.),NAIA,-3.35,-1.67,1.68,0.16
496,King University (Tenn.),D2,-3.38,-1.68,1.69,0.13
497,Haverford College,D3,-3.38,-1.68,1.70,0.03
498,Kutztown University of Pennsylvania,D2,-3.38,-1.70,1.68,0.05
499,Occidental College,D3,-3.39,-1.69,1.70,0.05
500,St. Thomas Aquinas,D2,-3.39,-1.72,1.67,0.08
501,North Carolina A&T State University,D1,-3.39,-1.69,1.70,0.65
502,Luther College,D3,-3.40,-1.74,1.66,0.03
503,Hampden-Sydney College,D3,-3.41,-1.71,1.71,0.02
504,Saint Mary's University of Minnesota,D3,-3.41,-1.70,1.72,0.01
505,Bentley University,D2,-3.42,-1.74,1.68,0.03
506,Univ. of the Ozarks (Arkansas),D3,-3.42,-1.70,1.72,0.02
507,Augustana College (Illinois),D3,-3.44,-1.73,1.71,0.03
508,Missouri Baptist,NAIA,-3.46,-1.73,1.73,0.08
509,Missouri Valley College,NAIA,-3.46,-1.72,1.74,0.06
510,Assumption College,D2,-3.46,-1.76,1.70,0.06
511,College of Wooster,D3,-3.47,-1.75,1.72,0.04
512,Philadelphia University,D2,-3.47,-1.75,1.72,0.04
513,Millsaps College,D3,-3.48,-1.75,1.73,0.01
514,Hampton University,D1,-3.49,-1.74,1.75,0.45
515,Taylor (Ind.),NAIA,-3.49,-1.75,1.74,0.04
516,Kansas Wesleyan,NAIA,-3.49,-1.75,1.74,0.01
517,Brescia University (Kentucky),NAIA,-3.52,-1.74,1.78,0.04
518,"Univ. of Wisconsin, Eau Claire",D3,-3.52,-1.76,1.76,0.03
519,"Union College, Kentucky",NAIA,-3.53,-1.74,1.79,0.07
520,Concord University,D2,-3.53,-1.77,1.77,0.02
521,Shaw University,D2,-3.55,-1.77,1.77,0.02
522,Erskine College,D2,-3.55,-1.77,1.78,0.11
523,Dallas Baptist (Texas),D2,-3.55,-1.80,1.75,0.05
524,Indiana University Southeast,NAIA,-3.55,-1.78,1.77,0.04
525,College of Staten Island,D3,-3.57,-1.78,1.79,0.00
526,SUNY Purchase,D3,-3.57,-1.78,1.79,0.01
527,Macalester College,D3,-3.58,-1.78,1.80,0.04
528,Whittier College,D3,-3.59,-1.78,1.81,0.19
529,La Salle University,D1,-3.60,-1.78,1.82,0.24
530,Hobart and William Smith Colleges,D3,-3.61,-1.81,1.80,0.05
531,Point University,NAIA,-3.61,-1.82,1.80,0.02
532,Savannah College of Art & Design (Atlanta),NAIA,-3.62,-1.81,1.81,0.24
533,Reinhardt (Ga.),NAIA,-3.62,-1.80,1.83,0.11
534,Quincy University,D2,-3.62,-1.82,1.80,0.10
535,Holy Cross,D1,-3.62,-1.79,1.83,0.31
536,Rose-Hulman Institute of Technology,D3,-3.64,-1.82,1.82,0.01
537,Goucher College,D3,-3.65,-1.85,1.80,0.01
538,Saint John's University (Minn.),D3,-3.66,-1.84,1.81,0.03
539,Rider University,D1,-3.66,-1.83,1.83,0.33
540,University of Mobile (Ala.),NAIA,-3.66,-1.82,1.84,0.07
541,Roberts Wesleyan (N.Y.),D2,-3.67,-1.85,1.82,0.03
542,Saint Anselm College,D2,-3.67,-1.85,1.83,0.01
543,California Institute of Technology,D3,-3.67,-1.83,1.84,0.05
544,Southern New Hampshire University,D2,-3.68,-1.84,1.83,0.15
545,Roanoke College,D3,-3.69,-1.86,1.83,0.01
546,Judson College,NAIA,-3.70,-1.88,1.82,0.03
547,Tennessee Wesleyan,NAIA,-3.70,-1.91,1.80,0.03
548,Grand View University,NAIA,-3.71,-1.84,1.87,0.02
549,Berry College (Ga.),D3,-3.72,-1.88,1.84,0.02
550,Indiana Tech,NAIA,-3.72,-1.86,1.86,0.06
551,Davis and Elkins College,D2,-3.74,-1.92,1.82,0.03
552,Lee University,D2,-3.75,-1.89,1.85,0.13
553,Adrian College,D3,-3.76,-1.93,1.83,0.01
554,Birmingham-Southern College,D3,-3.76,-1.86,1.90,0.06
555,Bethel College (Kansas),NAIA,-3.76,-1.87,1.89,0.03
556,Gordon College,D3,-3.77,-1.91,1.86,0.00
557,Virginia State University,D2,-3.78,-1.90,1.87,0.02
558,Univ. of Mary Hardin-Baylor,D3,-3.79,-1.89,1.89,0.01
559,Ottawa University,NAIA,-3.80,-1.92,1.88,0.01
560,Elmhurst College,D3,-3.80,-1.90,1.90,0.05
561,Shepherd University,D2,-3.80,-1.91,1.90,0.02
562,Spring Arbor (Mich.),NAIA,-3.81,-1.92,1.88,0.01
563,Benedict College (S.C.),D2,-3.81,-1.91,1.90,0.01
564,Huntingdon College (Ala.),D3,-3.81,-1.89,1.92,0.02
565,Hastings College,NAIA,-3.84,-1.92,1.92,0.06
566,Ithaca College,D3,-3.85,-1.90,1.95,0.02
567,Nichols College,D3,-3.85,-1.94,1.92,0.05
568,Guilford College,D3,-3.86,-1.92,1.94,0.01
569,Siena College,D1,-3.88,-1.93,1.95,0.16
570,Oklahoma Baptist,NAIA,-3.89,-1.94,1.95,0.18
571,Southern Utah University,D1,-3.89,-1.96,1.93,0.50
572,Grace (Ind.),NAIA,-3.91,-1.95,1.96,0.69
573,Capital University,D3,-3.91,-1.97,1.94,0.01
574,Hamilton College,D3,-3.91,-1.96,1.94,0.04
575,Truman State University,D2,-3.93,-1.94,1.99,0.18
576,Buena Vista University,D3,-3.93,-1.98,1.95,0.01
577,The University of Texas at Dallas,D3,-3.94,-1.96,1.98,0.02
578,St. Scholastica (Minn.),D3,-3.95,-2.00,1.95,0.01
579,LeTourneau University,D3,-3.96,-1.97,1.99,0.02
580,Lake Superior State University,D2,-3.97,-1.98,1.99,0.08
581,Southwestern University (TX),D3,-3.98,-1.98,2.00,0.02
582,"Univ. of Texas, Permian Basin",D2,-3.98,-1.97,2.01,0.10
583,Clark University (Massachusetts),D3,-4.00,-2.00,2.00,0.06
584,Colorado College,D3,-4.01,-2.01,2.00,0.03
585,Ohio Wesleyan University,D3,-4.02,-2.02,2.01,0.03
586,Bloomsburg University of Pennsylvania,D2,-4.03,-2.03,2.00,0.04
587,William Jewell (Mo.),D2,-4.04,-2.03,2.01,0.16
588,Monmouth College,D3,-4.05,-2.04,2.00,0.01
589,Mount Union College,D3,-4.06,-2.05,2.01,0.01
590,Bluefield College,NAIA,-4.06,-2.04,2.02,0.03
591,Texas Lutheran University,D3,-4.07,-2.03,2.05,0.02
592,Lawrence Tech,NAIA,-4.08,-2.03,2.05,0.02
593,Pacific Lutheran University,D3,-4.08,-2.03,2.05,0.03
594,Roosevelt University,NAIA,-4.09,-2.04,2.05,0.01
595,Stillman College,D2,-4.10,-2.06,2.04,0.01
596,Hardin-Simmons University,D3,-4.10,-2.05,2.06,0.04
597,Bethel UMN,D3,-4.11,-2.08,2.03,0.03
598,Randolph-Macon College,D3,-4.13,-2.06,2.07,0.02
599,Michigan Technological University,D2,-4.14,-2.06,2.08,0.10
600,Principia College,D3,-4.15,-2.05,2.09,0.02
601,Bridgewater College (Virginia),D3,-4.15,-2.09,2.06,0.02
602,Lake Forest College,D3,-4.17,-2.09,2.09,0.01
603,Baldwin-Wallace College,D3,-4.19,-2.12,2.07,0.01
604,Wheaton College (Massachusetts),D3,-4.23,-2.09,2.14,0.01
605,Univ. of Arkansas Pine Bluff,D1,-4.23,-2.11,2.12,0.49
606,Lees-McRae College,D2,-4.24,-2.11,2.13,0.13
607,Caldwell College (N.J.),D2,-4.24,-2.10,2.14,0.08
608,Emmanuel College (Ga.),D2,-4.26,-2.11,2.14,0.08
609,Christian Brothers University,D2,-4.27,-2.12,2.15,0.16
610,"Univ. of Puerto Rico, Mayaguez",D2,-4.27,-2.14,2.13,0.02
611,Piedmont College,D3,-4.29,-2.12,2.16,0.04
612,Western Illinois University,D1,-4.29,-2.15,2.14,0.40
613,Carroll University (Wisconsin),D3,-4.29,-2.15,2.14,0.02
614,Centre College,D3,-4.31,-2.14,2.17,0.03
615,University of the Southwest,NAIA,-4.31,-2.19,2.12,0.01
616,Univ. of the Sciences (Pa.),D2,-4.31,-2.14,2.17,0.05
617,Oneonta State,D3,-4.32,-2.18,2.14,0.02
618,St. Ambrose (Iowa),NAIA,-4.32,-2.17,2.15,0.01
619,Cumberland (Tenn.),NAIA,-4.32,-2.16,2.16,0.07
620,Schreiner (Texas),D3,-4.33,-2.15,2.18,0.02
621,Ramapo College,D3,-4.33,-2.16,2.17,0.03
622,St. Cartharine College,NAIA,-4.33,-2.15,2.18,0.03
623,Covenant College,D3,-4.34,-2.15,2.18,0.01
624,Hope International University,NAIA,-4.34,-2.17,2.17,0.09
625,Ursinus College,D3,-4.35,-2.19,2.16,0.02
626,Gettysburg College,D3,-4.35,-2.18,2.18,0.01
627,Earlham College,D3,-4.37,-2.18,2.19,0.01
628,Univ. of St. Francis (Ind.),NAIA,-4.39,-2.19,2.20,0.27
629,Roger Williams University,D3,-4.41,-2.23,2.18,0.02
630,Georgetown College,NAIA,-4.41,-2.22,2.19,0.03
631,John Carroll University,D3,-4.42,-2.22,2.19,0.06
632,Tuskegee University,D2,-4.44,-2.25,2.20,0.05
633,Southern Wesleyan University,D2,-4.45,-2.22,2.23,0.09
634,LaGrange College,D3,-4.45,-2.22,2.23,0.01
635,Ave Maria University,NAIA,-4.46,-2.21,2.24,0.07
636,Central College (Iowa),D3,-4.46,-2.21,2.25,0.01
637,Otterbein College,D3,-4.47,-2.24,2.23,0.03
638,Rutgers University - Newark,D3,-4.48,-2.23,2.25,0.00
639,Illinois Wesleyan University,D3,-4.50,-2.28,2.22,0.02
640,Baruch College,D3,-4.51,-2.25,2.26,0.01
641,Spring Hill (Ala.),NAIA,-4.53,-2.27,2.26,0.05
642,Bard College,D3,-4.55,-2.27,2.28,0.00
643,Alabama A&M University,D1,-4.58,-2.32,2.27,0.15
644,Juniata College,D3,-4.59,-2.31,2.28,0.01
645,East Texas Baptist University,D3,-4.60,-2.30,2.30,0.02
646,Hamline University,D3,-4.60,-2.29,2.31,0.02
647,Alma College,D3,-4.62,-2.30,2.31,0.04
648,Moravian College,D3,-4.62,-2.32,2.30,0.01
649,Averett University,D3,-4.63,-2.31,2.33,0.03
650,"Univ. of Pittsburgh, Bradford",D3,-4.64,-2.32,2.32,0.01
651,Keuka College,D3,-4.64,-2.32,2.32,0.20
652,Lancaster Bible College,D3,-4.64,-2.32,2.32,0.03
653,Delaware Valley College,D3,-4.64,-2.32,2.32,0.00
654,Cooper Union,D3,-4.64,-2.32,2.32,0.00
655,Emerson College,D3,-4.64,-2.32,2.32,0.04
656,Manchester College,D3,-4.64,-2.32,2.32,0.02
657,Endicott College,D3,-4.64,-2.32,2.32,0.03
658,Mount Aloysius College,D3,-4.64,-2.32,2.32,0.01
659,Muskingum College,D3,-4.64,-2.32,2.32,0.02
660,Bethany College (West Virginia),D3,-4.64,-2.32,2.32,0.01
661,Franciscan University,D3,-4.64,-2.32,2.32,0.01
662,Aurora University,D3,-4.64,-2.32,2.32,0.00
663,Anderson University (Indiana),D3,-4.64,-2.32,2.32,0.02
664,Penn College of Technology,D3,-4.64,-2.32,2.32,0.09
665,Penn State Altoona,D3,-4.64,-2.32,2.32,0.01
666,"Penn State Erie, Behrend",D3,-4.64,-2.32,2.32,0.01
667,Albertus Magnus College,D3,-4.64,-2.32,2.32,0.00
668,Saint Vincent College,D3,-4.64,-2.32,2.32,0.01
669,Springfield College,D3,-4.64,-2.32,2.32,0.04
670,Western Connecticut State,D3,-4.64,-2.32,2.32,0.01
671,Waynesburg University,D3,-4.64,-2.32,2.32,0.01
672,Stevenson University,D3,-4.64,-2.32,2.32,0.00
673,Vaughn College,D3,-4.64,-2.32,2.32,0.00
674,University of Pittsburgh at Greensburg,D3,-4.64,-2.32,2.32,0.01
675,Southwestern College (Kansas),NAIA,-4.65,-2.33,2.32,0.01
676,Le Moyne College,D2,-4.67,-2.30,2.38,0.03
677,Transylvania University,D3,-4.68,-2.36,2.33,0.02
678,Bloomfield College,D2,-4.69,-2.33,2.35,0.10
679,McDaniel College,D3,-4.69,-2.34,2.35,0.01
680,Southwestern Christian University,NAIA,-4.71,-2.36,2.35,0.01
681,Randolph College,D3,-4.73,-2.37,2.36,0.01
682,Rochester Institute of Technology,D3,-4.73,-2.33,2.40,0.05
683,Greenville College,D3,-4.74,-2.40,2.34,0.00
684,Bethel University (Tenn.),NAIA,-4.77,-2.39,2.38,0.15
685,Eastern Nazarene College,D3,-4.78,-2.41,2.38,0.01
686,Calvin College,D3,-4.79,-2.45,2.35,0.02
687,Shenandoah University,D3,-4.80,-2.40,2.40,0.01
688,Morningside College,NAIA,-4.83,-2.44,2.38,0.01
689,Colby-Sawyer College,D3,-4.83,-2.45,2.38,0.04
690,Lindenwood University (Illinois),NAIA,-4.84,-2.42,2.42,0.22
691,"U.S. Merchant Marine Academy, Kings Point",D3,-4.86,-2.41,2.46,0.00
692,Howard Payne University,D3,-4.87,-2.43,2.43,0.02
693,Franklin College,D3,-4.89,-2.41,2.47,0.02
694,York College (Pennsylvania),D3,-4.91,-2.48,2.42,0.04
695,Milwaukee School of Engineering,D3,-4.92,-2.45,2.47,0.01
696,John Brown (Ark.),NAIA,-4.94,-2.45,2.49,0.03
697,"Concordia College, Moorhead",D3,-4.95,-2.45,2.50,0.04
698,Linfield College,D3,-4.97,-2.48,2.49,0.04
699,Loyola University New Orleans,NAIA,-4.97,-2.47,2.50,0.10
700,Hope College,D3,-4.97,-2.47,2.50,0.05
701,"Texas A&M University, Texarkana",NAIA,-4.97,-2.55,2.42,0.00
702,Grove City College,D3,-4.98,-2.48,2.50,0.35
703,Wartburg College,D3,-4.98,-2.49,2.49,0.01
704,Western New England University,D3,-4.99,-2.46,2.53,0.00
705,Regis College,D3,-4.99,-2.54,2.45,0.00
706,Wentworth Institute of Technology,D3,-5.00,-2.46,2.53,0.03
707,Willamette University,D3,-5.01,-2.50,2.51,0.03
708,Wittenberg University,D3,-5.01,-2.51,2.50,0.04
709,Midland Lutheran (Neb.),NAIA,-5.02,-2.49,2.53,0.02
710,Albright College,D3,-5.02,-2.52,2.51,0.01
711,Millersville University of Pennsylvania,D2,-5.04,-2.51,2.53,0.03
712,Daemen College,D2,-5.05,-2.57,2.49,0.04
713,St. Michael's College,D2,-5.05,-2.50,2.55,0.04
714,Virginia Union University,D2,-5.08,-2.51,2.56,0.02
715,Cornell College,D3,-5.08,-2.54,2.54,0.01
716,Edgewood College,D3,-5.08,-2.56,2.52,0.02
717,Millikin University,D3,-5.09,-2.52,2.57,0.00
718,"Fairleigh Dickinson University, College at Florham",D3,-5.10,-2.55,2.55,0.01
719,Maryville College (Tenn.),D3,-5.10,-2.55,2.55,0.04
720,Fairmont State University,D2,-5.10,-2.53,2.57,0.05
721,"Univ. of Wisconsin, Oshkosh",D3,-5.11,-2.56,2.55,0.03
722,Nebraska Wesleyan,NAIA,-5.14,-2.58,2.56,0.06
723,Morehouse College,D2,-5.16,-2.59,2.57,0.07
724,Elizabethtown College,D3,-5.19,-2.62,2.56,0.01
725,Penn State Berks,D3,-5.19,-2.62,2.58,0.03
726,St. John Fisher College,D3,-5.23,-2.62,2.62,0.01
727,Penn State Harrisburg,D3,-5.24,-2.60,2.64,0.04
728,"Concordia University, Nebraska",NAIA,-5.24,-2.60,2.64,0.03
729,St. Mary's College of Maryland,D3,-5.25,-2.63,2.62,0.02
730,Ohio Northern University,D3,-5.27,-2.67,2.60,0.02
731,St. Norbert College,D3,-5.29,-2.63,2.66,0.02
732,Arcadia University,D3,-5.31,-2.64,2.68,0.00
733,Gwynedd Mercy University,D3,-5.32,-2.66,2.66,0.00
734,Neumann University,D3,-5.33,-2.65,2.68,0.00
735,Johnson C. Smith University,D2,-5.34,-2.69,2.65,0.04
736,Doane College,NAIA,-5.34,-2.67,2.67,0.01
737,U.S. Coast Guard Academy,D3,-5.35,-2.64,2.70,0.04
738,King's College (Pennsylvania),D3,-5.35,-2.69,2.66,0.02
739,Emory & Henry College,D3,-5.35,-2.74,2.62,0.02
740,Drew University,D3,-5.39,-2.73,2.67,0.01
741,Dickinson College,D3,-5.41,-2.75,2.66,0.03
742,Mount St. Mary College (New York),D3,-5.41,-2.70,2.71,0.01
743,Bethel (Ind.),NAIA,-5.42,-2.68,2.74,0.04
744,Union College (New York),D3,-5.42,-2.69,2.73,0.06
745,Lebanon Valley College,D3,-5.42,-2.72,2.70,0.01
746,Alvernia University,D3,-5.43,-2.70,2.72,0.00
747,Penn State Branywine,D3,-5.45,-2.72,2.73,0.00
748,"Univ. of Massachusetts, Boston",D3,-5.50,-2.73,2.77,0.09
749,Cabrini College,D3,-5.51,-2.76,2.75,0.00
750,North Central College,D3,-5.57,-2.77,2.79,0.02
751,Lawrence University,D3,-5.57,-2.78,2.78,0.01
752,Messiah College,D3,-5.57,-2.79,2.78,0.01
753,State University College at Oswego,D3,-5.59,-2.78,2.81,0.01
754,Oakland City University,D2,-5.59,-2.80,2.79,0.06
755,Colorado Christian University,D2,-5.61,-2.79,2.82,0.09
756,Tabor College (Kan.),NAIA,-5.61,-2.79,2.82,0.02
757,Nazareth College,D3,-5.62,-2.81,2.81,0.02
758,Hendrix College,D3,-5.62,-2.80,2.82,0.02
759,Muhlenberg College,D3,-5.62,-2.80,2.82,0.05
760,Brooklyn College,D3,-5.65,-2.82,2.83,0.01
761,Univ. of Puget Sound,D3,-5.66,-2.82,2.84,0.04
762,"Univ. of Massachusetts, Dartmouth",D3,-5.67,-2.84,2.83,0.01
763,Concordia University (Illinois),D3,-5.68,-2.84,2.85,0.00
764,Defiance College,D3,-5.77,-2.86,2.91,0.02
765,Ferrum College,D3,-5.82,-2.90,2.91,0.03
766,Sul Ross State,D3,-5.86,-2.92,2.94,0.02
767,Hanover College,D3,-5.90,-2.93,2.97,0.02
768,Bethany Lutheran College,D3,-5.93,-2.98,2.95,0.01
769,Rutgers University - Camden,D3,-5.95,-2.97,2.97,0.02
770,Baptist Bible College,D3,-5.99,-2.99,3.00,0.00
771,Catholic University of America,D3,-6.00,-3.01,2.99,0.01
772,Misericordia University,D3,-6.01,-3.04,2.97,0.01
773,Fort Valley State University,D2,-6.03,-3.06,2.97,0.04
774,Houghton College,D3,-6.03,-3.04,2.99,0.02
775,Univ. of Virginia's College at Wise,D2,-6.05,-3.00,3.04,0.02
776,Knox College,D3,-6.07,-3.04,3.03,0.01
777,Rochester College,NAIA,-6.08,-3.03,3.05,0.02
778,Univ. of Dubuque,D3,-6.11,-3.03,3.07,0.01
779,Montreat (N.C),NAIA,-6.11,-3.04,3.07,0.03
780,John Jay College of Criminal Justice,D3,-6.12,-3.06,3.07,0.00
781,"Central State University, OH",D2,-6.14,-3.06,3.09,0.04
782,Lynchburg College,D3,-6.15,-3.07,3.08,0.02
783,Alice Lloyd College,NAIA,-6.16,-3.06,3.09,0.05
784,Martin Luther (Minn.),D3,-6.19,-3.09,3.10,0.02
785,Northwestern College (Minn.),D3,-6.19,-3.11,3.08,0.02
786,St. Joseph's College (LI),D3,-6.20,-3.09,3.11,0.01
787,Concordia University (Wisconsin),D3,-6.21,-3.11,3.09,0.01
788,Ripon College,D3,-6.22,-3.14,3.08,0.01
789,Simpson College,D3,-6.27,-3.16,3.11,0.00
790,Immaculata University,D3,-6.29,-3.14,3.16,0.00
791,Washington & Jefferson College,D3,-6.31,-3.15,3.15,0.02
792,Webster University,D3,-6.31,-3.16,3.16,0.00
793,Sage Colleges,D3,-6.33,-3.16,3.17,0.00
794,Alfred University,D3,-6.34,-3.18,3.17,0.02
795,St. Louis College of Pharmacy,NAIA,-6.35,-3.21,3.14,0.02
796,Heidelberg College,D3,-6.40,-3.20,3.21,0.01
797,College of Mount St. Joseph,D3,-6.41,-3.19,3.21,0.03
798,Albion College,D3,-6.41,-3.19,3.22,0.01
799,Thomas College (Maine),D3,-6.41,-3.22,3.19,0.01
800,Elmira College,D3,-6.43,-3.20,3.23,0.03
801,Eastern University,D3,-6.44,-3.24,3.20,0.00
802,Indiana University East,NAIA,-6.48,-3.24,3.24,0.00
803,Tougaloo College,NAIA,-6.50,-3.26,3.23,0.07
804,Purdue University Calumet,NAIA,-6.50,-3.24,3.26,0.03
805,York College (New York),D3,-6.52,-3.25,3.27,0.01
806,Austin College,D3,-6.53,-3.26,3.27,0.02
807,University of Scranton,D3,-6.54,-3.28,3.26,0.01
808,Le Moyne-Owen College,D2,-6.54,-3.29,3.25,0.02
809,"Lehman College, City University of New York",D3,-6.55,-3.27,3.28,0.00
810,Lane College,D2,-6.56,-3.28,3.27,0.02
811,West Virginia State University,D2,-6.58,-3.29,3.29,0.05
812,Wisconsin Lutheran College,D3,-6.59,-3.29,3.29,0.01
813,Marywood University,D3,-6.63,-3.30,3.33,0.00
814,City College of New York,D3,-6.70,-3.34,3.36,0.01
815,Dominican University (Illinois),D3,-6.71,-3.41,3.30,0.00
816,Calumet-St. Joseph (Ind.),NAIA,-6.75,-3.36,3.39,0.04
817,Rust College,D3,-6.79,-3.38,3.41,0.04
818,Bridgewater State University,D3,-6.81,-3.41,3.40,0.01
819,Fisk University,D3,-6.83,-3.42,3.41,0.01
820,Greensboro College,D3,-6.91,-3.45,3.46,0.04
821,Westminster College (Missouri),D3,-6.95,-3.44,3.51,0.00
822,Louisiana College,D3,-6.96,-3.47,3.49,0.06
823,Salve Regina University,D3,-7.00,-3.49,3.50,0.02
824,Hood College,D3,-7.00,-3.49,3.51,0.01
825,Centenary College (Louisiana),D3,-7.12,-3.55,3.57,0.02
826,Newbury College,D3,-7.14,-3.53,3.61,0.01
827,Lesley University,D3,-7.14,-3.53,3.61,0.01
828,Sarah Lawrence College,D3,-7.14,-3.57,3.58,0.01
829,Loras College,D3,-7.16,-3.62,3.54,0.01
830,Lycoming College,D3,-7.17,-3.58,3.59,0.00
831,Frostburg State University,D3,-7.20,-3.62,3.58,0.04
832,Central Christian College,NAIA,-7.23,-3.60,3.63,0.01
833,Southern Virginia University,D3,-7.23,-3.63,3.60,0.02
834,Salem State University,D3,-7.27,-3.62,3.65,0.01
835,William Peace University,D3,-7.29,-3.64,3.65,0.02
836,Utica College,D3,-7.31,-3.65,3.67,0.01
837,Thomas More College,D3,-7.33,-3.72,3.60,0.04
838,Wheelock College,D3,-7.36,-3.64,3.72,0.01
839,Fontbonne College,D3,-7.42,-3.70,3.72,0.01
840,D'Youville College,D3,-7.54,-3.76,3.78,0.01
841,"Univ. of Minnesota, Morris",D3,-7.54,-3.80,3.74,0.01
842,Marietta College,D3,-7.55,-3.82,3.73,0.01
843,North Central University (Minnesota),D3,-7.56,-3.75,3.81,0.02
844,Marian University (Wisconsin),D3,-7.57,-3.77,3.79,0.00
845,Lakeland College,D3,-7.99,-3.99,4.01,0.00
846,Keystone College,D3,-8.06,-4.03,4.03,0.00
847,Bryn Athyn,D3,-8.08,-4.04,4.04,0.00
848,Rosemont College,D3,-8.18,-4.09,4.10,0.00
849,Susquehanna University,D3,-8.18,-4.07,4.11,0.01
850,Westminster College (PA),D3,-8.38,-4.25,4.13,0.01
851,St. Joseph's College - Brooklyn Campus,D3,-8.80,-4.40,4.41,0.00
852,Illinois College,D3,-8.83,-4.41,4.42,0.01
